Username,Tanggal,Teks,Jumlah_Like,Platform,Clean_Teks,Tokens,Label,Tanggal_Singkat,Topic_ID
@robintheputra,2026-06-14 14:45:39+00:00,"Gila merinding, akhirnya kutukan liga tani pecah dan BTR juaranya ❤",1,YouTube,gila merinding akhirnya kutukan liga tani pecah dan btr juaranya,"['gila', 'merinding', 'akhirnya', 'kutukan', 'liga', 'tani', 'pecah', 'dan', 'btr', 'juaranya']",1,2026-06-14,0
@hahahayukk,2026-06-14 14:45:26+00:00,BTR vs bhot ya?,0,YouTube,btr vs bhot ya,"['btr', 'vs', 'bhot', 'ya']",0,2026-06-14,8
@EVOS_FAMS_Official,2026-06-14 14:45:21+00:00,"ONIC KEBANYAKAN TAUNTING JADI NYA POKE 😂😂😂 MANA KIBOYY RECAL RECAL NYAA, MENYALA BTR 🔥🔥🔥",1,YouTube,onic kebanyakan taunting jadi nya poke mana kiboyy recal recal nyaa menyala btr,"['onic', 'kebanyakan', 'taunting', 'jadi', 'nya', 'poke', 'mana', 'kiboyy', 'recal', 'recal', 'nyaa', 'menyala', 'btr']",1,2026-06-14,0
@faisalubaidillah1574,2026-06-14 14:45:17+00:00,Kalah onic kocak bacot doang,0,YouTube,kalah onic kocak bacot doang,"['kalah', 'onic', 'kocak', 'bacot', 'doang']",1,2026-06-14,0
@Alexanderyunus22,2026-06-14 14:45:16+00:00,Tanpa adi dan Skylar ranerup,0,YouTube,tanpa adi dan skylar ranerup,"['tanpa', 'adi', 'dan', 'skylar', 'ranerup']",0,2026-06-14,0
@rizalofficial1960,2026-06-14 14:45:08+00:00,Kata bopeng ada pegendong handal ternyata cuma runer up,0,YouTube,kata bopeng ada pegendong handal ternyata cuma runer up,"['kata', 'bopeng', 'ada', 'pegendong', 'handal', 'ternyata', 'cuma', 'runer', 'up']",1,2026-06-14,0
@ProduksiKonimex,2026-06-14 14:44:38+00:00,"tutorial baxia tanya nnael dah mar kumar, udah teruji sejak m5 awokawok",8,YouTube,tutorial baxia tanya nnael dah mar kumar sudah teruji sejak m awokawok,"['tutorial', 'baxia', 'tanya', 'nnael', 'dah', 'mar', 'kumar', 'sudah', 'teruji', 'sejak', 'm', 'awokawok']",1,2026-06-14,0
@FernandoTzy-s7i,2026-06-14 14:44:29+00:00,Congratulation BTR yang 1 nya ga usah orang udah sering juara,0,YouTube,congratulation btr yang nya tidak usah orang sudah sering juara,"['congratulation', 'btr', 'yang', 'nya', 'tidak', 'usah', 'orang', 'sudah', 'sering', 'juara']",1,2026-06-14,0
@ciatato3051,2026-06-14 14:44:17+00:00,"Kecap kelea, biasa aja tuh. Lebih jago Eman.",0,YouTube,kecap kelea biasa aja tuh lebih jago eman,"['kecap', 'kelea', 'biasa', 'aja', 'tuh', 'lebih', 'jago', 'eman']",0,2026-06-14,0
@Gotjie7,2026-06-14 14:43:16+00:00,"akhirnya ada warna baru MPL Indo, bukan ngebosenin yg sudah langganan dihajar team luar",63,YouTube,akhirnya ada warna baru mpl indo bukan ngebosenin yang sudah langganan dihajar team luar,"['akhirnya', 'ada', 'warna', 'baru', 'mpl', 'indo', 'bukan', 'ngebosenin', 'yang', 'sudah', 'langganan', 'dihajar', 'team', 'luar']",1,2026-06-14,5
@nickysteven418,2026-06-14 14:43:15+00:00,"tau kan alasan bukan onic yg dipilih Timnas, hasilnya uda ketebak dari sini haha pokenic",0,YouTube,tau kan alasan bukan onic yang dipilih timnas hasilnya uda ketebak dari sini haha pokenic,"['tau', 'kan', 'alasan', 'bukan', 'onic', 'yang', 'dipilih', 'timnas', 'hasilnya', 'uda', 'ketebak', 'dari', 'sini', 'haha', 'pokenic']",1,2026-06-14,0
@Kintan-k9k,2026-06-14 14:43:09+00:00,"KENAPA BTR JUARA? KRNA ONIC BOSEN JUARA, BIKIN ORANG LAIN SENANG KAN DAPAT PAHALA",0,YouTube,kenapa btr juara krna onic bosen juara bikin orang lain senang kan dapat pahala,"['kenapa', 'btr', 'juara', 'krna', 'onic', 'bosen', 'juara', 'bikin', 'orang', 'lain', 'senang', 'kan', 'dapat', 'pahala']",1,2026-06-14,0
@shelfixixii7159,2026-06-14 14:43:07+00:00,5:23:59 itu di cium ya?,0,YouTube,itu di cium ya,"['itu', 'di', 'cium', 'ya']",1,2026-06-14,0
@Doa-ig7jq,2026-06-14 14:43:04+00:00,RRQ kelinci percobaan😂😅😂😅,0,YouTube,rrq kelinci percobaan,"['rrq', 'kelinci', 'percobaan']",0,2026-06-14,4
@oiyyy-d3l,2026-06-14 14:42:59+00:00,Real jimat roby,0,YouTube,real jimat roby,"['real', 'jimat', 'roby']",0,2026-06-14,0
@khuchingkeren,2026-06-14 14:42:56+00:00,gelokkk BTR,0,YouTube,gelokkk btr,"['gelokkk', 'btr']",0,2026-06-14,0
@AnakSekolahan16,2026-06-14 14:42:50+00:00,Congrats BTR🥇🏆,0,YouTube,congrats btr,"['congrats', 'btr']",0,2026-06-14,2
@rokajisu,2026-06-14 14:42:50+00:00,Ga nyangka gw sumpah gg BTR,0,YouTube,tidak nyangka saya sumpah gg btr,"['tidak', 'nyangka', 'saya', 'sumpah', 'gg', 'btr']",1,2026-06-14,0
@Landrockboss,2026-06-14 14:42:40+00:00,Congrats BTR 🎉,0,YouTube,congrats btr,"['congrats', 'btr']",0,2026-06-14,2
@NINONINO-l7m,2026-06-14 14:42:36+00:00,Effect of Hertod😂,0,YouTube,effect of hertod,"['effect', 'of', 'hertod']",0,2026-06-14,6
@Wannn-p9s,2026-06-14 14:42:34+00:00,"Congrats BTR setelah sekian lama,bisa juga dapetin piala mpl season 17 ini",90,YouTube,congrats btr setelah sekian lama bisa juga dapetin piala mpl season ini,"['congrats', 'btr', 'setelah', 'sekian', 'lama', 'bisa', 'juga', 'dapetin', 'piala', 'mpl', 'season', 'ini']",0,2026-06-14,2
@AriAzhari-z5w,2026-06-14 14:42:27+00:00,Bang kelra banyak offside 😢😢😢,0,YouTube,bang kelra banyak offside,"['bang', 'kelra', 'banyak', 'offside']",1,2026-06-14,0
@FirmansyahArdiansyah-g2l,2026-06-14 14:42:24+00:00,Akhirnya liga tani indo pecah,0,YouTube,akhirnya liga tani indo pecah,"['akhirnya', 'liga', 'tani', 'indo', 'pecah']",1,2026-06-14,5
@REXA025wk,2026-06-14 14:42:03+00:00,BTR akhirnya nemuin tombol off pasif play offnya😂😂,1,YouTube,btr akhirnya nemuin tombol off pasif play offnya,"['btr', 'akhirnya', 'nemuin', 'tombol', 'off', 'pasif', 'play', 'offnya']",1,2026-06-14,8
@YoinkXFission,2026-06-14 14:41:54+00:00,"MPL paling plot twist baru gk sih?
BTR telah menyelamatkan dunia dari KEBISINGAN ygy
Jangan lupa Support BTR dan ONIC di EWC nanti, #Indopride #BTRWin #GoOnic",0,YouTube,mpl paling plot twist baru tidak sih btr telah menyelamatkan dunia dari kebisingan ygy jangan lupa support btr dan onic di ewc nanti,"['mpl', 'paling', 'plot', 'twist', 'baru', 'tidak', 'sih', 'btr', 'telah', 'menyelamatkan', 'dunia', 'dari', 'kebisingan', 'ygy', 'jangan', 'lupa', 'support', 'btr', 'dan', 'onic', 'di', 'ewc', 'nanti']",1,2026-06-14,9
@Owhhhmaga,2026-06-14 14:41:53+00:00,Gokillll btr,0,YouTube,gokillll btr,"['gokillll', 'btr']",0,2026-06-14,0
@OswaldPW,2026-06-14 14:41:45+00:00,Akhirnya bukan onic yg juara,2,YouTube,akhirnya bukan onic yang juara,"['akhirnya', 'bukan', 'onic', 'yang', 'juara']",1,2026-06-14,0
@azzziiiiiiiiiiii,2026-06-14 14:41:39+00:00,btr sedang memanen hasil daru petani😂,0,YouTube,btr sedang memanen hasil daru petani,"['btr', 'sedang', 'memanen', 'hasil', 'daru', 'petani']",0,2026-06-14,0
@finzgaming9790,2026-06-14 14:41:39+00:00,1 point ngehormatin onic,4,YouTube,point ngehormatin onic,"['point', 'ngehormatin', 'onic']",0,2026-06-14,0
@ValhallaxTan,2026-06-14 14:41:36+00:00,BTR mencegah kebisingan para karbit 😂,20,YouTube,btr mencegah kebisingan para karbit,"['btr', 'mencegah', 'kebisingan', 'para', 'karbit']",0,2026-06-14,9
@Senimansalaf24,2026-06-14 14:41:35+00:00,Gelo tim yang di selamatkan rrq lolos playof akhir nya juara🎉🎉🎉,1,YouTube,gelo tim yang di selamatkan rrq lolos playof akhir nya juara,"['gelo', 'tim', 'yang', 'di', 'selamatkan', 'rrq', 'lolos', 'playof', 'akhir', 'nya', 'juara']",1,2026-06-14,0
@WisnuNrwijaya,2026-06-14 14:41:34+00:00,MPL SEKARANG GAK SERU!!! B AJA MAU SIAPAPUN YANG JUARA! BTW CONGRATULATIONS BTR! FLAT AJE ALUR NYE WKWKWK,0,YouTube,mpl sekarang tidak seru b aja mau siapapun yang juara btw congratulations btr flat aje alur nye wkwkwk,"['mpl', 'sekarang', 'tidak', 'seru', 'b', 'aja', 'mau', 'siapapun', 'yang', 'juara', 'btw', 'congratulations', 'btr', 'flat', 'aje', 'alur', 'nye', 'wkwkwk']",1,2026-06-14,0
@ArsyilAzhiim-g5u,2026-06-14 14:41:33+00:00,NT kelra ga bisa bawa pulang piala mpl id untuk ayahmu yang sudah berada di atas😢😢😢😢,2,YouTube,nt kelra tidak bisa bawa pulang piala mpl id untuk ayahmu yang sudah berada di atas,"['nt', 'kelra', 'tidak', 'bisa', 'bawa', 'pulang', 'piala', 'mpl', 'id', 'untuk', 'ayahmu', 'yang', 'sudah', 'berada', 'di', 'atas']",1,2026-06-14,0
@CyanWolfer,2026-06-14 14:41:31+00:00,"*[ ONIC —VS— BTR ]*

[ Before Match ]
• Player Intro 1:31:04

[ Match ]
• Game 1 - Draft 1:45:44 - Start 1:54:59
• Game 2 - Draft 2:25:26 - Start 2:35:44
• Game 3 - Draft 3:26:15 - Start 3:33:47
- Mic Check 4:09:40
• Game 4 - Draft 4:13:23 - Start 4:22:40
• Game 5 - Draft 5:01:13 - Start 5:07:42

[ After Match ]
• Winning Moment 5:20:58
• Champion 5:25:32
────────────────────
*— CyanWolfer —*",262,YouTube,onic —vs— btr before match • player intro match • game draft start • game draft start • game draft start mic check • game draft start • game draft start after match • winning moment • champion ──────────────────── — cyanwolfer —,"['onic', '—vs—', 'btr', 'before', 'match', '•', 'player', 'intro', 'match', '•', 'game', 'draft', 'start', '•', 'game', 'draft', 'start', '•', 'game', 'draft', 'start', 'mic', 'check', '•', 'game', 'draft', 'start', '•', 'game', 'draft', 'start', 'after', 'match', '•', 'winning', 'moment', '•', 'champion', '────────────────────', '—', 'cyanwolfer', '—']",0,2026-06-14,-1
@youngdam210,2026-06-14 14:41:25+00:00,semua akan btr pada waktunya,1,YouTube,semua akan btr pada waktunya,"['semua', 'akan', 'btr', 'pada', 'waktunya']",1,2026-06-14,0
@leo_29R,2026-06-14 14:41:19+00:00,"begatron by vitalty menang 🤩🎉
onic kalah 😢😭

semoga bisa lebih jago lagi onic jangan nyerah 😁

gw supporter nya onic 💖",1,YouTube,begatron by vitalty menang onic kalah semoga bisa lebih jago lagi onic jangan nyerah saya supporter nya onic,"['begatron', 'by', 'vitalty', 'menang', 'onic', 'kalah', 'semoga', 'bisa', 'lebih', 'jago', 'lagi', 'onic', 'jangan', 'nyerah', 'saya', 'supporter', 'nya', 'onic']",1,2026-06-14,0
@Geryyy-s4j,2026-06-14 14:41:18+00:00,Mpl? Skor 4 0 nya mana GK terima amat kalo onic kalah,0,YouTube,mpl skor nya mana tidak terima amat kalau onic kalah,"['mpl', 'skor', 'nya', 'mana', 'tidak', 'terima', 'amat', 'kalau', 'onic', 'kalah']",1,2026-06-14,0
@HImuk-c6w,2026-06-14 14:41:07+00:00,hahahhahhah,0,YouTube,hahahhahhah,['hahahhahhah'],0,2026-06-14,0
@phaopula92,2026-06-14 14:40:59+00:00,"Hertod bikin video baru pasti ntar judulnya ""oi tot gw abis aja ngejuarain Tim btr"" 😂",61,YouTube,hertod bikin video baru pasti ntar judulnya oi tot saya abis aja ngejuarain tim btr,"['hertod', 'bikin', 'video', 'baru', 'pasti', 'ntar', 'judulnya', 'oi', 'tot', 'saya', 'abis', 'aja', 'ngejuarain', 'tim', 'btr']",1,2026-06-14,-1
@RZGN29,2026-06-14 14:40:40+00:00,Gelo hertod,1,YouTube,gelo hertod,"['gelo', 'hertod']",1,2026-06-14,0
@SanSwitchz,2026-06-14 14:40:33+00:00,akhirnya ko ed juara juga,0,YouTube,akhirnya ko ed juara juga,"['akhirnya', 'ko', 'ed', 'juara', 'juga']",0,2026-06-14,0
@twc7189,2026-06-14 14:40:32+00:00,MPL tersepi jir viewsnya kagak sampe 3 juta semakin turun mulu viewsnya 😂,0,YouTube,mpl tersepi jir viewsnya kagak sampe juta semakin turun mulu viewsnya,"['mpl', 'tersepi', 'jir', 'viewsnya', 'kagak', 'sampe', 'juta', 'semakin', 'turun', 'mulu', 'viewsnya']",1,2026-06-14,0
@Tetsu_Titsu_Vrs20,2026-06-14 14:40:32+00:00,Akhirnya makasih bestie BTR sudah memecah kan Liga Tani,0,YouTube,akhirnya makasih bestie btr sudah memecah kan liga tani,"['akhirnya', 'makasih', 'bestie', 'btr', 'sudah', 'memecah', 'kan', 'liga', 'tani']",1,2026-06-14,0
@fikrihaikal9871,2026-06-14 14:40:16+00:00,Akhirnya ada juara baru 🔥🔥🔥,0,YouTube,akhirnya ada juara baru,"['akhirnya', 'ada', 'juara', 'baru']",1,2026-06-14,0
@alifanjaayyaniofficial6493,2026-06-14 14:40:01+00:00,"akhirnya ga si emaaannn, lu udah main di indo berapa season njir dan pada akhirnya setelah penantian lama lu di indo juara juga😭",0,YouTube,akhirnya tidak si emaaannn kamu sudah main di indo berapa season njir dan pada akhirnya setelah penantian lama kamu di indo juara juga,"['akhirnya', 'tidak', 'si', 'emaaannn', 'kamu', 'sudah', 'main', 'di', 'indo', 'berapa', 'season', 'njir', 'dan', 'pada', 'akhirnya', 'setelah', 'penantian', 'lama', 'kamu', 'di', 'indo', 'juara', 'juga']",1,2026-06-14,5
@m.abdulkholiq7171,2026-06-14 14:39:59+00:00,ga sia-sia pindah haluan dari yg awalnya dukung geek sekarang jadi bagian dari btr ya HERTOD😊 keren sukses selalu😊,17,YouTube,tidak sia sia pindah haluan dari yang awalnya dukung geek sekarang jadi bagian dari btr ya hertod keren sukses selalu,"['tidak', 'sia', 'sia', 'pindah', 'haluan', 'dari', 'yang', 'awalnya', 'dukung', 'geek', 'sekarang', 'jadi', 'bagian', 'dari', 'btr', 'ya', 'hertod', 'keren', 'sukses', 'selalu']",1,2026-06-14,0
@faizalfairuz5037,2026-06-14 14:39:51+00:00,Arsenal = Bigetron,0,YouTube,arsenal bigetron,"['arsenal', 'bigetron']",0,2026-06-14,0
@CleoneVorleen,2026-06-14 14:39:50+00:00,"Baru season lalu aku dukung BTR eh season ini juara, LESGO BTR AMBIL PIALA MSC ITU❤❤",9,YouTube,baru season lalu aku dukung btr eh season ini juara lesgo btr ambil piala msc itu,"['baru', 'season', 'lalu', 'aku', 'dukung', 'btr', 'eh', 'season', 'ini', 'juara', 'lesgo', 'btr', 'ambil', 'piala', 'msc', 'itu']",1,2026-06-14,0
@aryaalmizan559,2026-06-14 14:39:49+00:00,"congrats king btr , dari fans ae btw",7,YouTube,congrats king btr dari fans ae btw,"['congrats', 'king', 'btr', 'dari', 'fans', 'ae', 'btw']",0,2026-06-14,-1
@DanniArnawan-h9e,2026-06-14 14:39:41+00:00,Kelinci yg kini menjadi kangguru,0,YouTube,kelinci yang kini menjadi kangguru,"['kelinci', 'yang', 'kini', 'menjadi', 'kangguru']",0,2026-06-14,4
@uzgaming09,2026-06-14 14:39:23+00:00,Akhir nya eman😢,0,YouTube,akhir nya eman,"['akhir', 'nya', 'eman']",0,2026-06-14,0
@miwaa_xhh,2026-06-14 14:39:16+00:00,Di obok2 btr njr😜🏆,1,YouTube,di obok btr njr,"['di', 'obok', 'btr', 'njr']",0,2026-06-14,0
@AdivaSavinap,2026-06-14 14:39:06+00:00,Yeb tolong yeb😂😂,0,YouTube,yeb tolong yeb,"['yeb', 'tolong', 'yeb']",1,2026-06-14,0
@oppotsa6827,2026-06-14 14:39:00+00:00,"Keren BTR membuat mpl indo jadi nggak liga tani lagi,buat tim tim lain improve lagi dong mungkin aja season yang akan datang jdi milik tim lain jangan jadikan liga tani lagi👍🏻",0,YouTube,keren btr membuat mpl indo jadi nggak liga tani lagi buat tim tim lain improve lagi dong mungkin aja season yang akan datang jdi milik tim lain jangan jadikan liga tani lagi,"['keren', 'btr', 'membuat', 'mpl', 'indo', 'jadi', 'nggak', 'liga', 'tani', 'lagi', 'buat', 'tim', 'tim', 'lain', 'improve', 'lagi', 'dong', 'mungkin', 'aja', 'season', 'yang', 'akan', 'datang', 'jdi', 'milik', 'tim', 'lain', 'jangan', 'jadikan', 'liga', 'tani', 'lagi']",1,2026-06-14,5
@SitTepu,2026-06-14 14:39:00+00:00,Tapi onic kayak bisa aja ya,0,YouTube,tapi onic kayak bisa aja ya,"['tapi', 'onic', 'kayak', 'bisa', 'aja', 'ya']",0,2026-06-14,0
@TriPrasetyo-m7e3f,2026-06-14 14:38:47+00:00,Yeyy ❤❤❤,0,YouTube,yeyy,['yeyy'],0,2026-06-14,0
@DevaNgga-w8z,2026-06-14 14:38:42+00:00,gg btr,0,YouTube,gg btr,"['gg', 'btr']",0,2026-06-14,3
@mmchannel2457,2026-06-14 14:38:39+00:00,Final paling sedikit recall2 nya 😂..,1,YouTube,final paling sedikit recall nya,"['final', 'paling', 'sedikit', 'recall', 'nya']",1,2026-06-14,0
@dongkalrangers,2026-06-14 14:38:38+00:00,B0T,0,YouTube,b t,"['b', 't']",0,2026-06-14,0
@Someone.N1KA,2026-06-14 14:38:37+00:00,"kedua kalinya onic di bantai

RRQ 4 - 1 ONIC S9
BTR 4 - 1 ONIC S17

btw sekarang tanggal 1-4 ya wkwkwkw",0,YouTube,kedua kalinya onic di bantai rrq onic s btr onic s btw sekarang tanggal ya wkwkwkw,"['kedua', 'kalinya', 'onic', 'di', 'bantai', 'rrq', 'onic', 's', 'btr', 'onic', 's', 'btw', 'sekarang', 'tanggal', 'ya', 'wkwkwkw']",1,2026-06-14,0
@JheriskiAdelio-s9m,2026-06-14 14:38:37+00:00,Mpl s17 indo ga seru banyak setingan udh d tebak permintaan Sanz aja mau nya ketemu BTR terus udh ketauan d seting,0,YouTube,mpl s indo tidak seru banyak setingan sudah d tebak permintaan sanz aja mau nya ketemu btr terus sudah ketauan d seting,"['mpl', 's', 'indo', 'tidak', 'seru', 'banyak', 'setingan', 'sudah', 'd', 'tebak', 'permintaan', 'sanz', 'aja', 'mau', 'nya', 'ketemu', 'btr', 'terus', 'sudah', 'ketauan', 'd', 'seting']",1,2026-06-14,0
@mohamadimam6818,2026-06-14 14:38:36+00:00,awl,0,YouTube,awl,['awl'],0,2026-06-14,0
@r4maaaw.dn30,2026-06-14 14:38:30+00:00,makasih btr telah menyelamatkan dunia dari kebisingan,6,YouTube,makasih btr telah menyelamatkan dunia dari kebisingan,"['makasih', 'btr', 'telah', 'menyelamatkan', 'dunia', 'dari', 'kebisingan']",1,2026-06-14,9
@Bayongskuy,2026-06-14 14:38:21+00:00,"ONIC TIDUR SUDAH MALAM, BESOK TAMBAHIN PHNYA LAGI AKWKAKWKAKWK",3,YouTube,onic tidur sudah malam besok tambahin phnya lagi akwkakwkakwk,"['onic', 'tidur', 'sudah', 'malam', 'besok', 'tambahin', 'phnya', 'lagi', 'akwkakwkakwk']",1,2026-06-14,0
@akunsosmed-fp9lu,2026-06-14 14:38:20+00:00,"oii Tod,
panggil gue King Tod 👑",0,YouTube,oii tod panggil saya king tod,"['oii', 'tod', 'panggil', 'saya', 'king', 'tod']",1,2026-06-14,-1
@raztok22,2026-06-14 14:38:09+00:00,"Walaupun aku Sonic, tapi aku tetap senang karena BTR juara, keep strong BTR💪",3,YouTube,walaupun aku sonic tapi aku tetap senang karena btr juara keep strong btr,"['walaupun', 'aku', 'sonic', 'tapi', 'aku', 'tetap', 'senang', 'karena', 'btr', 'juara', 'keep', 'strong', 'btr']",1,2026-06-14,0
@taufiqlegen88,2026-06-14 14:38:05+00:00,Gelo hertod mode grand final,4,YouTube,gelo hertod mode grand final,"['gelo', 'hertod', 'mode', 'grand', 'final']",1,2026-06-14,0
@AbidAhmad-v3s,2026-06-14 14:38:03+00:00,"mana combeck nya onic, Landak lawan robot tinggal di injak langsung penyet",0,YouTube,mana combeck nya onic landak lawan robot tinggal di injak langsung penyet,"['mana', 'combeck', 'nya', 'onic', 'landak', 'lawan', 'robot', 'tinggal', 'di', 'injak', 'langsung', 'penyet']",1,2026-06-14,4
@makarabustamuhammadalip6765,2026-06-14 14:37:40+00:00,Onic bagi biar byr seneg,0,YouTube,onic bagi biar byr seneg,"['onic', 'bagi', 'biar', 'byr', 'seneg']",1,2026-06-14,0
@alonthoni,2026-06-14 14:37:40+00:00,"jadi inget badasnya winstreak onik diawal2 musim..

kini semuanya runtuh dilaga pamungkas ini",1,YouTube,jadi inget badasnya winstreak onik diawal musim kini semuanya runtuh dilaga pamungkas ini,"['jadi', 'inget', 'badasnya', 'winstreak', 'onik', 'diawal', 'musim', 'kini', 'semuanya', 'runtuh', 'dilaga', 'pamungkas', 'ini']",1,2026-06-14,0
@Misal14TV,2026-06-14 14:37:39+00:00,"Sedih onic ga juara , BANGGA KARNA ADA JUARA BARU. JADI LEBIH BANYAK WARNA... mantapppp dulu di jadiin kelinci percobaan sama #9",0,YouTube,sedih onic tidak juara bangga karna ada juara baru jadi lebih banyak warna mantapppp dulu di jadiin kelinci percobaan sama,"['sedih', 'onic', 'tidak', 'juara', 'bangga', 'karna', 'ada', 'juara', 'baru', 'jadi', 'lebih', 'banyak', 'warna', 'mantapppp', 'dulu', 'di', 'jadiin', 'kelinci', 'percobaan', 'sama']",1,2026-06-14,0
@DKDanish-h8c,2026-06-14 14:37:37+00:00,Mana JJ onic kalah wkwkwkwk,0,YouTube,mana jj onic kalah wkwkwkwk,"['mana', 'jj', 'onic', 'kalah', 'wkwkwkwk']",1,2026-06-14,0
@helmiharun3969,2026-06-14 14:37:36+00:00,Siasat team Onic,1,YouTube,siasat team onic,"['siasat', 'team', 'onic']",0,2026-06-14,0
@pahmiani9534,2026-06-14 14:37:29+00:00,"Gppa deh onic kalah yang penting ikut msc deh, selamat juga ya buat bigetron ikut bangga akhirnya menang 
Salam dari Sonic😭🙏🏻",5,YouTube,gppa deh onic kalah yang penting ikut msc deh selamat juga ya buat bigetron ikut bangga akhirnya menang salam dari sonic,"['gppa', 'deh', 'onic', 'kalah', 'yang', 'penting', 'ikut', 'msc', 'deh', 'selamat', 'juga', 'ya', 'buat', 'bigetron', 'ikut', 'bangga', 'akhirnya', 'menang', 'salam', 'dari', 'sonic']",1,2026-06-14,0
@IlhamPratama-f1k,2026-06-14 14:37:29+00:00,Nt raja langit,1,YouTube,nt raja langit,"['nt', 'raja', 'langit']",0,2026-06-14,0
@Rido_77,2026-06-14 14:37:19+00:00,Alhamdulillah btr juara🎉setelah sekian lama gw nungguin momen ini😮‍💨,92,YouTube,alhamdulillah btr juarasetelah sekian lama saya nungguin momen ini,"['alhamdulillah', 'btr', 'juarasetelah', 'sekian', 'lama', 'saya', 'nungguin', 'momen', 'ini']",1,2026-06-14,0
@taufikmhd8956,2026-06-14 14:37:16+00:00,Akhirnya onic tidak juara,0,YouTube,akhirnya onic tidak juara,"['akhirnya', 'onic', 'tidak', 'juara']",1,2026-06-14,0
@The-king-of-ONIC,2026-06-14 14:37:14+00:00,YG PENTING PAS Play-off STABIL KGK PECAH PECAH WKWKWKWK,1,YouTube,yang penting pas play off stabil kgk pecah pecah wkwkwkwk,"['yang', 'penting', 'pas', 'play', 'off', 'stabil', 'kgk', 'pecah', 'pecah', 'wkwkwkwk']",1,2026-06-14,-1
@terrencebraydentang2782,2026-06-14 14:37:11+00:00,Liga tani pecah,0,YouTube,liga tani pecah,"['liga', 'tani', 'pecah']",0,2026-06-14,0
@QueenRina-v9p,2026-06-14 14:37:08+00:00,anjir serius ? HERTODDDD ???,0,YouTube,anjir serius hertodddd,"['anjir', 'serius', 'hertodddd']",1,2026-06-14,0
@wahyuniningsi,2026-06-14 14:37:08+00:00,CONGRATS BTR,1,YouTube,congrats btr,"['congrats', 'btr']",0,2026-06-14,2
@aguzepen7267,2026-06-14 14:37:06+00:00,Masalah nya kacamata,0,YouTube,masalah nya kacamata,"['masalah', 'nya', 'kacamata']",1,2026-06-14,0
@Mondzy62,2026-06-14 14:37:03+00:00,"Banyak yg remehin BTR,mereka lupa bahwa tim ini anomali pemecah segala streak",1,YouTube,banyak yang remehin btr mereka lupa bahwa tim ini anomali pemecah segala streak,"['banyak', 'yang', 'remehin', 'btr', 'mereka', 'lupa', 'bahwa', 'tim', 'ini', 'anomali', 'pemecah', 'segala', 'streak']",1,2026-06-14,0
@hazziqhensem2207,2026-06-14 14:37:00+00:00,Gua respek aja btr tapi kalo ngatain ya gua counter aja pake emang btr bisa menang mpl 8kali gitu,0,YouTube,gua respek aja btr tapi kalau ngatain ya gua counter aja pake emang btr bisa menang mpl kali gitu,"['gua', 'respek', 'aja', 'btr', 'tapi', 'kalau', 'ngatain', 'ya', 'gua', 'counter', 'aja', 'pake', 'emang', 'btr', 'bisa', 'menang', 'mpl', 'kali', 'gitu']",1,2026-06-14,0
